00000082c000000000008f050bc30200,13,31
00000082c00000000001030103070000,13,38
00000082c00000000001030503c10000,13,45
00000082c00000000001c30507c70200,13,51
00000082c00000000001c34101814000,13,45
00000082c00000000040417133550000,13,43
00000082c00000000040417523410000,13,43
00000082c00000000201e30103010000,13,11
00000083200000000001e370c3e10000,13,45
00000083400000000000214081830000,13,42
00000083400000000000e360a1a16000,13,42
00000083400000000000eb0483c10000,13,12
000000834000000000010340a1d10000,13,51
00000083400000000002e14081010000,13,42
00000083400000000080c32081010000,13,12
00000083400000000101ef0083030200,13,42
00000083400000008001ef048b400000,13,4
00000083410000000000a04080010301,13,43
00000083410000000000a04482c10000,13,18
00000083410000000000e04080010000,13,43
00000083410000000000e04080400000,13,43
00000083410000000000e04080c10000,13,25
00000083410000000000e24086e18000,13,25
00000083410000000002e10082c38000,13,12
00000083410000000004a74c86c30200,13,46
00000083410000000040e060a2c38200,13,52
00000083600000000000214081030100,13,42
00000083610000000001a36486c70000,13,18
00000083800000000000404041414000,13,37
00000083800000000043d16071c20100,13,17
00000083800000000081c16061604000,13,44
000000838000000000c3c14021000000,13,37
000000838000000001c1c14021000000,13,37
00000083800000008080c16021100000,13,12
00000083a00000000020c14047e38180,13,50
00000083c00000000000e34001814000,13,25
00000083c00000000000e36021e1e000,13,37
00000083c00000000001806837e3c100,13,46
00000083c00000000081cf6403c30000,13,31
00000083c00000008081e16023a02100,13,51
00000083c10000000020c04020000000,13,10
00000083c10000000040e3040a820200,13,12
00000084c00000000041c36303c30300,13,11
000000854000000080c0e70283000000,13,12
00000085800000000001870243c24200,13,46
00000085800000000143870203020000,13,11
00000085a00000000022c34247e0c000,13,17
00000085c00000000000060203030301,13,38
00000085c000000000c1c74203834100,13,13
00000086400000000000834185010000,13,45
00000086400000000000e34183010000,13,25
00000086400000000000e34183e12000,13,25
00000086400000008001e30183410000,13,11
00000086410000000000020182470000,13,38
00000086410000000000024182432400,13,38
00000086800000000080c36145830100,13,37
00000087400000000000e30087c20100,13,53
000000874000000000a1e72083010000,13,42
00000087400000000183e34087c00000,13,2
00000087410000000000024082030400,13,42
0000008780000000c181e70043800100,13,44
00000087c000000000c1c74003030100,13,43
00000093000000000000f360e3e30000,13,46
000000a10000000000000402e7c1c300,13,30
000000a10000000000006442c1c14000,13,51
000000a1000000000000c746e3030100,13,12
000000a10000000000106040c341c000,13,41
000000a10000000000c1c542e3000000,13,43
000000a1400000000000e752b3f10000,13,45
000000a1600000000008644281414100,13,43
000000a20000000000c1e141c3400000,13,3
000000a20000000040e1f141c1000000,13,3
000000a2410000000000e241a0500000,13,43
000000a2800000000080e34143c54000,13,33
000000a3000000000021c140e3400000,13,10
000000a3200000000081e340c1404000,13,41
000000a3400000000041615093100000,13,44
000000a40000000000c1c743e3000000,13,13
000000a54000000001c0e74283000000,13,43
000000a6e10000000000e14106c74100,13,21
000000a74000000000e5c34083000000,13,13
000000a7c10000000001c04022e3c240,13,38
000000b1410000000051f040a0a12300,13,0
000000c10000000000000000c1000000,13,43
000000c10000000000000000c780c100,13,45
000000c10000000000000000c7830000,13,42
000000c10000000000000000e1c0c100,13,41
000000c10000000000000000f1030100,13,42
000000c10000000000000000f180c100,13,44
000000c10000000000000004cf830000,13,42
000000c10000000000000030e7c0c100,13,41
000000c10000000000000102f5404000,13,43
000000c1000000000000440281010000,13,42
000000c1000000000000840281010000,13,43
000000c1000000000000c102c7a00000,13,42
000000c1000000000000c506c7000000,13,43
000000c1000000000000c702c3020000,13,30
000000c1000000000000c702c3040000,13,30
000000c1000000000000c702c3870100,13,30
000000c1000000000000c702c3c38300,13,30
000000c1000000000000c70687870200,13,52
000000c1000000000000c706c7000000,13,11
000000c1000000000000c706c7c30200,13,31
000000c1000000000000e30285020000,13,11
000000c1000000000000e702c3a38000,13,42
000000c1000000000002c302c3040000,13,12
000000c10000000000048602f3e30000,13,30
000000c10000000000058e0e8f0e0602,13,43
000000c10000000000080402c1010100,13,42
000000c10000000000800116efc18000,13,45
000000c10000000000804132f7100000,13,43
000000c1000000000080e200c7828180,13,12
000000c1000000000081f722c5000000,13,13
000000c1000000000081f732d5000000,13,13
000000c10000000000838302c1000000,13,45
000000c10000000000838306cf020000,13,4
000000c10000000000838700c1000000,13,10
000000c10000000000a0c00087c02000,13,10
000000c10000000000a0c00087e00000,13,10
000000c10000000000a0cf0287ca4000,13,46
000000c1000000000180f726e7000000,13,10
000000c1000000000180f736f7000000,13,31
000000c10000000001c0c300c7030200,13,13
000000c10000000003838706c7600000,13,10
000000c1000000004080f700c7000000,13,46
000000c1000000004080f720c7830000,13,24
000000c10000000040c0f720d7038000,13,12
000000c10000000040e1f726c7000000,13,5
000000c1000000008041e720d1000000,13,13
000000c1000000008080c70281400000,13,12
000000c1000000008080c70287440000,13,30
000000c1000000008080f502c1c04000,13,12
000000c1000000008081e302e1020000,13,10
000000c1000000008085cf0285400000,13,30
000000c1200000002042f732c1000000,13,12
000000c1400000000000000081c02000,13,44
000000c1400000000000000081e00000,13,44
000000c14000000000000000b1e0c100,13,37
000000c1400000000000c70683c70000,13,38
000000c1400000000000e100b3f21200,13,11
000000c1400000000040c70283820000,13,11
000000c1400000000080c30283020200,13,43
000000c1400000008001e30285810000,13,42
000000c1410000000000020282c22000,13,38
000000c1410000000002830680c18001,13,53
000000c1600000000080e13287000000,13,16
000000c2000000000000030181800000,16,44
000000c20000000000000301c1404000,13,44
000000c2000000000000410181010000,13,43
000000c2000000000000420181010000,13,13
000000c2000000000000800183010000,13,43
000000c2000000000000810181010000,13,43
000000c2000000000000820181010000,13,43
000000c200000000000088098f060100,13,44
000000c2000000000000cf05c3070000,13,43
000000c2000000000000f321c1210000,13,11
000000c20000000000010101c3c74000,13,51
000000c2000000000001830587070200,13,11
000000c2000000000001e10183020000,13,11
000000c2000000000004c301c3040000,13,13
000000c20000000000408301f7c38180,13,41
000000c20000000000818101cf870000,13,13
000000c20000000000c1f131d3c14000,13,51
000000c2000000000101c701c1c04000,13,44
000000c2000000000101c701c1c30100,13,10
000000c20000000001818701c3c44000,13,44
000000c20000000001c1c701c7400000,13,3
000000c2000000000201830181010000,13,13
000000c20000000020408701c3402000,13,41
000000c2000000008001830181010000,13,11
000000c2000000008083830181010000,13,43
000000c20000000080c0e301c1070000,13,12
000000c2400000000081c12183000000,13,44
000000c2400000000081c131a3000000,13,44
000000c2400000000081e121a3000000,13,10
000000c2410000000000e301a0602000,13,43
000000c2410000000004830586c50000,13,13
000000c2420000000085830181838342,13,10
000000c2800000000000932143c10100,13,33
000000c2800000000000c30163c18100,13,45
000000c2800000000000c50507010000,13,21
000000c2800000000000cf0d07070100,13,12
000000c2800000000004020147c10100,13,51
000000c2800000000006070547870100,13,42
000000c2800000000080870143e51000,13,33
000000c28000000000c3c10103000000,13,21
000000c28000000001c1c10103000000,13,21
000000c2810000000000c12142840000,13,38
000000c2810000000000c30162c78100,13,38
000000c2810000000000cf0506040000,13,45
000000c2810000000001c30502040000,13,11
000000c2c00000000000031121c04100,13,37
000000c2c00000000000c30103070000,13,43
000000c2c00000000081c32133860000,13,2
000000c2c10000000000810506c50000,13,21
000000c2c10000000000830102c78000,13,38
000000c2c10000000000e30102060000,13,38
000000c2c10000000020c00102000000,13,20
000000c2c10000000040831126c30100,13,11
000000c2c10000000044f72512010000,13,45
000000c2c10000000044f72512070000,13,13
000000c2c10000000064c30102c7a000,13,56
000000c2e000000000c3e13101814000,13,16
000000c2e000000080c0c10103220000,13,21
000000c30000000000004004e7c7e000,13,52
000000c3000000000000800087c10000,13,45
000000c30000000000008324cfc10000,13,45
000000c30000000000009320e3000000,13,12
000000c3000000000000cf0483400000,13,12
000000c3000000000000d720c1400000,13,11
000000c3000000000000e320d3c3c100,13,24
000000c3000000000000e320f3000000,13,24
000000c3000000000000f300f7e20000,13,46
000000c3000000000000f320c3200000,13,11
000000c3000000000000f320c3800000,13,11
000000c3000000000000f330f3000000,13,12
000000c3000000000064cf00c1000000,13,13
000000c30000000000804030d7310000,13,43
000000c3000000000080e320e7622100,13,43
000000c30000000000c1e120d3000000,13,5
000000c300000000800fcf0c87410000,13,7
000000c3200000002060f730c1000000,13,13
000000c3400000000021c120b3000000,13,42
000000c3400000000025cf2087800000,13,42
000000c3400000000080e32093000000,13,24
000000c34000000000a1e12083000000,13,10
000000c34000000000b1e12093000000,13,10
000000c3400000000181e30083000000,13,2
000000c340000000a0c0870083c02100,13,2
000000c3410000000080e320a0602000,13,43
000000c38000000000000f0403030100,13,12
000000c3800000000000cf0407874101,13,31
000000c3800000000001c70407010000,13,43
000000c3800000000001e10043260800,13,44
000000c3800000000040810041030100,13,37
000000c3800000000041c3040b020000,13,11
000000c3800000000043f13071c20100,13,37
000000c3800000000081f12063c14100,13,24
000000c38000000000c1c12051c24000,13,33
000000c3800000008080c12021200000,13,10
000000c3810000000000002070e0c300,13,40
000000c3810000000004020046018000,13,13
000000c3810000000041c3040a038000,13,11
000000c3810000008003e30060c22100,13,11
000000c3a00000000041f32041c38100,13,37
000000c3a10000000000d12042270100,13,24
000000c3c00000000000010031438100,13,37
000000c3c00000000000e30001020000,13,37
000000c3c00000000001e10001020000,13,37
000000c3c00000000020c30001020000,13,37
000000c3c000000000c1c13031c24000,13,37
000000c3c000000060c0e12001000000,13,12
000000c3c0000000c0c0e12001000000,13,12
000000c3c10000000000400402878300,13,50
000000c3c10000000000800406c30100,13,46
000000c3c10000000000800406c30200,13,51
000000c3c10000000000e30020608000,13,10
000000c3c10000000000f23026e18000,13,12
000000c3c100000080838b0406000000,13,2
000000c3c30000000004c70404400000,13,11
000000c48000000000c3c70303020000,13,44
000000c4c00000000000030327c1c083,13,45
000000c5800000000003c70203020000,13,11
000000c5800000000083070203820000,13,44
000000c5c00000000002c30207870301,13,51
000000c5c20000000000870205cf8000,13,11
000000c6200000000040e621c3e70000,13,13
000000c641000000000082018247a000,13,38
000000c6410000000000e30182602000,13,43
000000c6410000000003c30182622200,13,43
000000d1000000000000e322f7e18000,13,40
000000e10000000000004000c780c100,13,44
000000e10000000000008302e7000000,13,11
000000e10000000000008702e3000000,13,30
000000e1000000000000c102e7e08000,13,50
000000e1000000000000c702c5400000,13,11
000000e1000000000000c702e7000000,13,30
000000e1000000000000e302c5020000,13,11
000000e1000000000000e302c7e18000,13,11
000000e1000000000000e700c1030400,13,11
000000e1000000000000e700c3c7c080,13,13
000000e1000000000000e702c3200000,13,11
000000e1000000000000e702c3400000,13,11
000000e1000000000080e70687878000,13,10
000000e1000000000083c306c7040000,13,10
000000e10000000000a0c700e3c0c000,13,13
000000e10000000000c0c402e1424000,13,12
000000e1000000000101e702e1220000,13,11
000000e1000000000181e702e3010200,13,10
000000e10000000001c1c102e7000000,13,13
000000e10000000020c3c700c1000000,13,3
000000e10000000040c0e102c5000000,13,12
000000e10000000040c1c306e3010000,13,3
000000e10000000040d0e702f1000000,13,13
000000e1000000004243c702c1000000,13,11
000000e1000000004243c706c5000000,13,45
000000e10000000080e2e700e1420000,13,2
000000e10000000082c2e302c3430200,13,2
000000e100000000c1818306a3818000,13,45
000000e1400000000000c502a1f08000,13,37
000000e1400000000040c712a1f10000,13,32
000000e14000000000a0c10287000000,13,43
000000e2000000000001030183000000,13,44
000000e2000000000001e101c3020000,13,10
000000e22000000040f0e101c3400000,13,41
000000e2400000000000e10181c10000,13,51
000000e2400000000201a3058bc38200,13,13
000000e2410000000000e20180c10000,13,20
000000e2600000000081e30181402000,13,50
000000e2800000000044c30143460400,13,12
000000e2810000000004430142440000,13,45
000000e30000000000008704eb000000,13,12
000000e3000000000000c704ef000000,13,13
000000e3000000000000e104e3c30400,13,46
000000e3000000002040c700c3603000,13,12
000000e30000000080c1cf04e3030000,13,13
000000e31000000000e1401081010000,13,42
000000e3810000000000c70c26038000,13,52
000000e38100000080c0c01060600000,13,43
000000e3a00000000041c30443e10000,13,38
000000e4000000000004c301e7830302,13,42
000000e40000000001c0c703e3000000,13,12
000000e4400000000000e30387e12000,13,45
000000e5000000000082c602e3e50200,13,45
000000e5810000000022660246c70000,13,12
000000f10000000000004000f7d0d100,13,56
000000f2c10000000001430132c78100,13,38
000000f3000000000000e304ff000000,13,31
000000f3000000008060f100e1000000,13,0
000000f9000000000000e706ff000000,13,47
00000100200000000040c0c7c7c7c200,13,41
00000100300000008281e2e3c1d04000,13,41
00000100400000000000e2c38fc3a280,13,52
00000100400000000080e0f783000000,13,10
00000100400000000081c2e783000000,13,22
000001004000000000a0e0e183000000,13,10
000001004000000080c0c0c183000000,13,17
000001004000000080e0c08183000000,13,44
00000100410000000004c6efa2c18000,13,38
00000100410000000041c2c782810000,13,38
00000100422000000080c0e1a1c1c100,16,45
0000010043200000000080c3a0818000,16,21
00000100a320000080c0c0e340c14100,16,12
00000100c20000000000c08101030000,16,21
00000100c3400000004080c320310100,13,11
00000100e54000000080c0e102870000,16,21
00000101400000000000e0e0a3c2a400,13,24
00000101400000000040808283c30200,13,26
000001014000000082c2e28083030200,13,26
00000101410000000000808082860000,13,42
00000101410000000004c6e2a2c18000,13,30
00000101410000000044e2c280c38600,13,25
00000101410000000081c2e682010200,13,38
00000101410000000201e28080800000,13,26
00000101410000008001e28080800000,13,26
000001014100000080e0c08082018000,13,26
00000101424000000080c2e28102e400,13,30
0000010143400000000040c080830000,16,51
00000101434000000180e0ca84838200,13,25
0000010147600000000040c080830000,16,51
00000101600000000000428687e70380,13,26
00000101634000000000c0e080810000,16,50
00000101726000000000c0e08183c100,16,16
00000101800000000000008201e30000,13,52
00000101800000000000008203020000,13,19
0000010180000000000002c60b824200,13,44
0000010180000000000002d061e3c041,13,22
00000101800000000000408063c34000,13,19
00000101800000000000408063c38000,13,19
00000101800000000000408647e70000,13,52
0000010180000000000040e263e30000,13,19
0000010180000000000060c601814000,13,19
00000101800000000040c08203070000,13,26
0000010180000000020382c203020000,13,18
00000101831000000083c0f060e30000,13,10
00000101a10000000040c2e640c30180,13,41
00000101a100000080c282c24261c000,13,18
00000101c0000000000040c407c70000,13,19
00000101c00000000000428203c30000,13,19
00000101c00000000000c08003060000,13,44
00000101c10000000000c08002078000,13,26
00000101c10000008001c28e06840000,13,22
00000101c10000008001c6e606870000,13,11
00000101c2000000000040c601020400,13,44
00000101e20000000000408805c24200,13,19
000001020040000001a0e0e1e3800000,13,10
00000102410000008287e2c180c10000,13,22
00000102c00000000004c48507060200,13,21
00000103012000000080c08082c72000,13,38
00000103032000008080c0e0f0c08000,16,44
00000103400000000000c08083400000,13,26
00000103400000000000c08083800000,13,42
00000103400000000000c2c4af820200,13,22
00000103404000008001e28083820000,13,26
00000103410000000000a0e0a2818000,13,42
00000103410000000000c0c0a2838200,13,42
00000103410000000000c2c0a0818000,13,42
00000103410000000000c2e080818000,13,42
0000010341000000008082c0a0d38200,13,18
0000010341000000020182848ac28200,13,26
00000103410000000201e28082800000,13,26
00000103414000000000e0c080838301,16,50
00000103614000000000c0c082818000,16,50
0000010380000000000242c847e30000,13,46
00000103804000000000c0a043800000,13,33
00000103c00000000000428003070000,13,26
00000103c00000000000c08403030000,13,43
00000103c0000000000242c827f30000,13,19
00000103e00000000000c0e001c78040,13,11
00000106200000000044c2c1c3e38000,13,13
00000107006000000080c0e0e3838140,16,50
00000107604000000080c0e081838000,16,37
00000107606000000080c0e08183c000,16,37
0000010767200000008082e080c30000,16,53
00000107a00000000082c2e043860100,13,12
00000107c34000000080c0e020938000,16,52
00000107e20000000000c4e001c34100,13,11
00000107e34000000080c0e010a3c000,16,12
00000120000000000080c2c7c1404000,13,41
000001210000000000008482e3c3c340,13,26
0000012147600000000060c080830000,16,51
00000121622000000080e0c081c34000,16,12
00000121810000000021c0c040c04000,13,10
00000123000000000083e0c0c3400000,13,10
0000012700400000000042c0e3830000,16,50
00000140000000008080e08183020000,13,12
00000140200000000080c0b181010000,13,34
000001402000000080c1f6b3c5400000,13,5
00000140200000008281e2a3c1800000,13,4
00000140444000000000028783018000,16,22
00000140c54000000020e08102870300,13,29
00000141000000000000c28283020200,13,34
00000141000000000000c28283824200,13,34
000001410000000080818286c3010000,13,18
000001410000000080818680c1000000,13,18
00000141000000008303c28687038200,13,22
00000141400000000080e0a0a3804000,13,40
000001414000000000e0c28087820200,13,42
00000141410000000000c08082878000,13,42
00000141410000000020c08080800000,13,42
00000141410000000080e0a0a0e18000,13,12
00000141474000000000408080800000,16,44
00000141e300000000c0c0a010420000,13,12
00000141e340000000e3c0a000a20000,13,51
000001430180000000a0e0a0e0020000,13,44
00000143400000000060c080a3000000,13,12
00000143400000000080e0a0a3c02000,13,45
00000143400000000081e2b483000000,13,22
000001434000000000a0c0a083000000,13,42
000001434000000000a0e08083000000,13,43
000001434000000080a1c28081020000,13,10
000001434000000080e0c0a083000000,13,12
000001434100000080c1c090a2c38040,13,17
000001434340000000e1c2a480820000,13,5
00000143824000000000408805830380,13,19
00000143e100000080c1c2a010c18080,13,53
00000145f24000000000408001830000,16,51
00000160000000000000808183000000,13,18
00000161000000000000408083000000,13,34
00000161000000000080c284cfc3c000,13,12
000001610000000000a0c080e7800000,13,12
00000161410000000021c08080800000,13,42
00000161800000000000e68243e70300,13,33
00000163000000000000428083000000,13,34
00000163000000000021c284a3000000,13,11
000001630000000000a0e08083000000,13,34
000001634000000000a1c28481010000,13,17
00000163653000000080c08482c38000,16,12
00000167201000000080c080c3c30000,16,12
00000171222000000080f080c1c34000,16,12
000001800000000000000043c1c10000,13,51
000001800000000000000201e1e1c100,13,29
000001800000000000000241c1c10000,13,29
000001800000000000004043e160e000,13,25
00000180000000000000e00183000000,13,11
00000180000000000000e061e1010000,13,11
00000180000000000000e061e1414000,13,43
00000180000000000000e061e3000000,13,11
000001800000000000404041f1420000,13,43
000001800000000000406071c1c10000,13,51
00000180000000000040c041cfc24200,13,11
00000180000000000040c443c3830301,13,25
00000180000000000040ca4baf830100,13,30
00000180000000000041c04187c70101,13,4
00000180000000000041c071c1420000,13,4
00000180000000000080c267f3c40000,13,24
00000180000000000087e667e1010000,13,24
000001800000000000c0c251ef434200,13,29
000001800000000000c1c061c3e78180,13,17
000001800000000000c1c247e1010000,13,25
000001800000000000c1c247e3000000,13,3
00000180000000000202e24383000000,13,44
000001800000000002060e0783000000,13,44
000001800000000002c3e60383412200,13,30
000001800000000020e0c071e1c10000,13,41
00000180000000008080a263e3000000,13,44
000001800000000080c1c243a3000000,13,4
0000018000000000830fe6078b000000,13,38
000001800000000083c1e24383000000,13,30
000001802000000000404041c1f1a080,13,25
0000018023000000c1018265c0c00000,13,29
00000180400000000000800183400000,13,29
00000180400000000000800183800000,13,29
00000180400000000000820383c10000,13,18
00000180400000000000e2438fc32200,13,25
00000180400000000041c061b3c78000,13,4
000001804000000000444275b3530000,13,43
00000180400000000080607183000000,13,10
00000180400000000080607193100000,13,29
00000180400000000080c267b3f40000,13,45
00000180400000000080e061a3000000,13,10
00000180400000000201e20383400000,13,11
00000180400000000207e60783020000,13,11
00000180400000000242c271a1520000,13,43
00000180400000000281c06183000000,13,29
00000180400000000283e24787800000,13,4
00000180400000002060e061a3000000,13,11
00000180400000008001e20383400000,13,11
00000180400000008081860383400000,13,30
00000180400000008081c66781400000,13,4
000001804000000080c0e00183000000,13,44
000001804000000080c0e04187800000,13,29
000001804000000080c1826383000000,13,18
000001804000000080c1e647a5060000,13,32
00000180400000008181c647a1400000,13,50
00000180410000000000020382c78000,13,52
00000180410000000000800182450000,13,29
00000180410000000000800182860000,13,29
00000180410000000201e20180400000,13,29
00000180410000008001e20180400000,13,29
00000180c240000002c3c24321800000,13,25
00000180c30000000000004320a16000,13,19
00000180c300000000c5860704440000,13,13
00000181026000000080c060c183c180,16,33
000001810320000000808060e0c10000,16,52
